age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,class
43,management,married,unknown,no,0,yes,no,5,may,105,2,-1,0,no
35,technician,divorced,unknown,no,-11,yes,yes,31,jul,24,18,-1,0,no
29,technician,married,secondary,no,2326,no,no,6,mar,195,1,-1,0,yes
56,management,married,primary,no,772,yes,no,20,nov,291,1,-1,0,no
40,management,married,tertiary,no,481,yes,no,28,may,198,2,-1,0,no
72,admin.,married,primary,no,2321,no,no,14,sep,221,2,64,12,yes
42,admin.,married,secondary,no,1133,yes,no,7,jul,375,3,-1,0,no
34,admin.,married,secondary,no,260,no,no,28,jan,50,1,-1,0,no
35,technician,married,secondary,no,-360,yes,no,21,jul,169,1,-1,0,no
58,housemaid,married,primary,no,258,no,no,9,jun,174,1,-1,0,no
35,management,single,tertiary,no,1045,yes,no,21,may,61,1,-1,0,no
40,blue-collar,single,primary,no,118,no,no,23,feb,16,1,-1,0,no
36,admin.,married,secondary,no,1867,yes,yes,27,may,243,2,-1,0,no
35,technician,divorced,tertiary,no,825,yes,no,17,nov,273,2,-1,0,no
31,blue-collar,married,secondary,no,1131,yes,yes,15,apr,126,1,148,6,no
32,student,single,unknown,no,2313,yes,no,9,jun,99,26,-1,0,no
59,technician,married,secondary,no,358,no,no,1,jul,183,2,-1,0,no
52,technician,married,secondary,no,196,yes,yes,24,feb,116,1,273,3,no
26,technician,single,tertiary,no,1118,yes,no,4,jun,209,2,-1,0,no
58,technician,married,secondary,no,175,no,no,12,aug,92,4,-1,0,no
28,admin.,single,secondary,no,53,no,no,2,feb,67,1,-1,0,no
31,blue-collar,married,secondary,no,0,no,yes,15,jul,275,2,-1,0,no
54,management,divorced,tertiary,no,-125,no,yes,8,aug,107,2,-1,0,no
30,unemployed,married,secondary,no,476,no,no,4,may,99,4,-1,0,no
36,services,married,secondary,no,5024,no,no,21,may,139,1,-1,0,no
32,admin.,married,tertiary,no,281,yes,no,6,may,226,1,-1,0,no
39,admin.,married,secondary,no,168,yes,no,19,nov,183,1,-1,0,no
47,management,married,secondary,no,894,yes,no,10,jul,105,1,-1,0,no
33,blue-collar,married,secondary,no,489,yes,no,17,apr,552,1,332,1,no
41,technician,married,secondary,no,923,yes,no,7,jul,141,3,-1,0,no
35,housemaid,single,unknown,no,4378,no,no,9,jun,376,3,-1,0,no
32,technician,single,secondary,no,316,no,no,26,aug,137,2,-1,0,no
31,blue-collar,married,primary,no,855,yes,yes,20,may,172,4,-1,0,no
38,management,married,tertiary,no,7124,no,no,16,jun,301,6,-1,0,no
58,management,divorced,tertiary,no,1266,no,yes,6,jun,164,1,-1,0,no
52,admin.,divorced,secondary,no,131,yes,yes,13,may,145,1,-1,0,no
46,services,married,secondary,no,273,no,no,22,aug,565,2,-1,0,yes
49,services,married,secondary,no,-22,yes,no,8,may,70,1,-1,0,no
50,admin.,married,tertiary,no,6574,no,no,8,sep,495,1,92,3,yes
59,retired,married,secondary,no,1875,yes,no,13,may,77,1,-1,0,no
40,services,divorced,secondary,no,-81,no,yes,23,jul,186,1,-1,0,no
45,management,divorced,tertiary,no,220,yes,no,18,jun,89,4,-1,0,no
59,management,married,primary,no,3694,yes,no,5,jun,21,10,-1,0,no
30,technician,married,secondary,no,574,no,no,13,aug,394,4,-1,0,no
39,technician,married,tertiary,no,1161,yes,no,9,apr,236,1,336,1,no
39,admin.,married,secondary,no,201,yes,no,13,apr,263,3,-1,0,no
59,housemaid,divorced,secondary,no,122,no,no,15,jul,129,1,-1,0,no
29,admin.,married,tertiary,no,238,no,no,11,aug,97,1,78,3,no
39,services,divorced,secondary,no,229,yes,no,4,feb,238,1,-1,0,no
28,self-employed,single,tertiary,no,159,no,no,14,oct,246,2,420,2,yes
58,unemployed,married,secondary,no,3867,yes,no,11,may,159,1,364,2,no
36,technician,single,secondary,no,-206,yes,no,14,may,419,1,360,4,no
50,management,married,tertiary,no,305,yes,no,14,jul,111,3,-1,0,no
39,admin.,married,secondary,yes,-104,yes,no,28,jul,290,2,-1,0,no
68,retired,divorced,primary,no,476,no,no,28,jun,363,1,-1,0,yes
35,blue-collar,single,primary,no,3339,yes,no,6,jun,304,2,-1,0,no
29,technician,single,tertiary,no,226,yes,no,15,may,261,1,-1,0,no
58,unemployed,divorced,secondary,no,0,no,no,23,jun,598,2,-1,0,no
43,entrepreneur,married,tertiary,no,903,yes,no,7,apr,197,1,-1,0,no
28,management,married,tertiary,no,258,no,yes,17,apr,93,1,-1,0,no
34,management,married,tertiary,no,-304,yes,no,28,may,279,2,-1,0,no
35,unemployed,married,primary,no,859,no,no,9,jun,330,3,-1,0,no
39,admin.,married,secondary,no,145,yes,yes,13,may,337,3,330,6,no
40,technician,single,secondary,no,103,no,no,25,aug,106,7,-1,0,no
52,blue-collar,married,secondary,no,-17,yes,no,8,may,37,3,-1,0,no
29,entrepreneur,single,tertiary,no,54,no,no,5,feb,251,3,-1,0,no
39,technician,married,primary,no,169,yes,no,27,may,133,2,-1,0,no
44,blue-collar,married,secondary,no,406,yes,no,4,jun,222,1,-1,0,no
54,management,divorced,secondary,no,300,yes,no,7,may,329,1,168,2,no
33,blue-collar,married,primary,no,233,yes,no,29,may,428,1,-1,0,no
35,management,married,tertiary,no,36,no,yes,16,jul,1656,5,-1,0,yes
52,management,divorced,tertiary,no,147,no,no,30,jul,90,4,-1,0,no
52,management,married,tertiary,no,249,yes,yes,7,may,100,1,-1,0,no
42,entrepreneur,married,tertiary,no,2249,yes,no,18,nov,228,1,125,5,no
28,services,divorced,secondary,no,9,yes,no,4,feb,306,1,-1,0,no
47,blue-collar,married,secondary,no,820,no,no,19,oct,98,1,-1,0,yes
33,services,married,secondary,no,-329,yes,no,9,apr,113,1,-1,0,no
60,admin.,married,secondary,no,1025,no,no,6,aug,388,8,-1,0,no
38,management,married,tertiary,no,1021,no,no,20,nov,87,3,-1,0,no
28,blue-collar,married,primary,no,-65,yes,no,4,may,90,4,-1,0,no
54,housemaid,married,secondary,no,0,no,yes,7,jul,97,1,-1,0,no
30,admin.,married,secondary,no,182,yes,yes,5,may,143,1,364,1,no
32,student,married,tertiary,no,744,yes,no,14,may,506,2,352,1,no
37,blue-collar,married,primary,no,0,yes,no,6,may,226,1,363,3,no
45,blue-collar,married,secondary,no,607,yes,no,26,may,398,7,-1,0,no
51,management,married,tertiary,no,0,yes,yes,19,aug,263,1,84,1,no
40,blue-collar,married,secondary,no,1318,yes,no,17,jun,681,2,-1,0,no
28,admin.,married,secondary,no,0,yes,yes,14,jul,546,2,-1,0,no
51,management,divorced,tertiary,no,3926,yes,no,21,jul,208,2,-1,0,no
42,technician,divorced,secondary,no,0,yes,no,28,may,471,2,-1,0,no
39,services,married,secondary,no,1367,yes,no,9,jun,53,4,-1,0,no
31,management,single,tertiary,no,12569,no,no,9,sep,344,1,295,1,yes
48,admin.,divorced,unknown,no,244,yes,no,9,may,280,1,-1,0,no
25,blue-collar,married,secondary,no,1025,yes,no,28,may,478,2,-1,0,no
28,technician,single,secondary,no,36,no,no,14,jul,158,3,-1,0,no
36,management,married,tertiary,no,144,yes,no,6,may,164,2,-1,0,no
49,blue-collar,married,secondary,no,0,yes,no,29,may,67,2,-1,0,no
32,self-employed,single,secondary,no,360,yes,no,9,feb,175,3,259,4,no
38,admin.,married,secondary,no,338,no,yes,8,jul,191,1,-1,0,no
46,management,single,secondary,no,244,yes,no,15,may,244,1,-1,0,no
45,self-employed,married,secondary,no,830,no,no,19,nov,180,1,111,2,no
30,management,single,tertiary,no,234,yes,no,19,nov,206,1,169,2,no
40,management,single,tertiary,no,1247,yes,no,9,jul,157,1,-1,0,no
41,management,married,tertiary,no,881,no,no,8,aug,75,2,-1,0,no
34,blue-collar,single,primary,no,279,yes,no,7,may,208,1,357,1,no
34,technician,married,secondary,no,883,no,no,3,feb,166,2,173,3,no
36,services,single,tertiary,no,72,yes,no,8,may,80,1,-1,0,no
23,admin.,single,secondary,no,5,no,no,12,may,413,1,-1,0,no
55,blue-collar,married,primary,no,9997,no,no,8,aug,118,2,-1,0,no
34,admin.,married,secondary,no,2374,yes,no,9,feb,243,2,92,3,yes
47,blue-collar,married,secondary,no,676,yes,no,29,jan,110,1,184,4,no
34,services,divorced,secondary,no,221,yes,no,19,may,343,1,-1,0,no
28,technician,married,secondary,no,880,yes,no,26,may,188,1,-1,0,no
34,blue-collar,married,primary,no,46,yes,yes,19,may,165,1,-1,0,no
35,technician,single,secondary,no,-229,yes,no,27,may,100,2,-1,0,no
58,housemaid,married,secondary,no,196,no,yes,27,may,110,3,-1,0,no
30,management,married,tertiary,no,-250,yes,no,20,jun,11,6,-1,0,no
42,technician,married,secondary,no,649,yes,no,31,jul,29,4,-1,0,no
30,management,single,tertiary,no,5359,no,no,27,may,119,1,98,1,yes
42,management,single,tertiary,no,1146,yes,no,15,may,98,2,-1,0,no
40,management,single,tertiary,no,257,no,no,1,feb,147,1,209,1,no
46,management,divorced,tertiary,no,0,no,no,20,aug,50,2,-1,0,no
48,management,married,tertiary,no,1344,yes,yes,14,aug,69,6,-1,0,no
22,student,single,unknown,no,1,no,no,15,jun,263,4,-1,0,no
39,management,married,tertiary,no,2939,no,no,15,jan,348,2,-1,0,yes
50,blue-collar,married,secondary,no,-731,yes,no,15,jul,401,4,-1,0,no
36,services,married,secondary,no,488,yes,no,6,feb,220,5,-1,0,no
26,student,single,primary,no,177,yes,no,15,may,58,3,-1,0,no
57,admin.,divorced,primary,no,628,yes,yes,14,may,191,1,-1,0,no
21,admin.,single,tertiary,no,242,no,yes,26,mar,131,4,-1,0,no
31,management,single,tertiary,no,291,yes,no,15,may,48,1,-1,0,no
42,management,single,tertiary,no,759,no,yes,28,aug,105,6,-1,0,no
56,entrepreneur,married,secondary,no,535,yes,yes,16,jun,345,4,-1,0,no
35,management,married,tertiary,no,1383,no,no,12,aug,143,2,-1,0,no
25,blue-collar,married,secondary,no,97,yes,no,27,may,709,1,-1,0,yes
30,technician,divorced,secondary,no,789,yes,no,12,may,356,1,-1,0,no
30,technician,single,tertiary,no,-970,no,yes,21,aug,194,2,-1,0,no
26,services,divorced,secondary,no,74,yes,no,23,may,106,6,-1,0,no
31,admin.,single,secondary,no,33,no,yes,23,jul,194,1,-1,0,no
31,technician,married,secondary,no,-119,yes,no,18,may,9,5,-1,0,no
44,blue-collar,married,secondary,no,1944,yes,no,14,may,222,5,-1,0,no
56,services,divorced,secondary,no,1007,no,no,29,jul,88,6,-1,0,no
51,admin.,married,secondary,no,949,no,no,5,aug,1092,1,-1,0,yes
33,services,married,secondary,no,881,yes,no,21,may,67,5,-1,0,no
30,technician,single,secondary,no,0,no,no,13,aug,173,4,562,1,no
45,technician,married,secondary,no,297,no,no,28,jan,210,2,-1,0,no
31,blue-collar,single,primary,no,817,yes,no,17,apr,160,1,-1,0,no
36,blue-collar,married,secondary,no,138,yes,no,4,jun,84,3,-1,0,no
44,blue-collar,married,primary,no,1766,yes,no,20,nov,100,1,-1,0,no
39,entrepreneur,married,primary,no,13930,yes,no,25,jul,337,2,-1,0,no
42,technician,married,secondary,no,-113,yes,yes,29,jul,32,5,-1,0,no
53,admin.,married,secondary,no,0,no,no,6,sep,353,1,655,5,no
43,blue-collar,divorced,primary,no,-57,yes,no,16,may,221,2,-1,0,no
39,management,single,secondary,no,2644,no,no,19,aug,192,7,-1,0,no
53,blue-collar,married,secondary,no,25,no,no,22,aug,528,2,-1,0,yes
57,retired,married,secondary,no,-37,no,yes,7,jul,354,1,-1,0,no
31,blue-collar,married,secondary,no,1138,yes,yes,21,may,254,3,-1,0,no
35,blue-collar,married,secondary,no,1397,yes,no,28,jul,114,4,-1,0,no
44,admin.,married,unknown,no,40,no,yes,6,may,160,2,-1,0,no
42,management,married,tertiary,no,603,yes,no,5,nov,298,5,-1,0,no
37,blue-collar,married,secondary,no,1407,yes,no,21,nov,14,7,-1,0,no
44,blue-collar,married,secondary,no,508,yes,no,17,nov,158,1,-1,0,no
42,technician,married,secondary,no,-813,yes,no,18,jun,36,4,-1,0,no
36,management,married,tertiary,no,849,yes,yes,21,may,958,2,-1,0,yes
57,technician,married,secondary,no,458,no,yes,15,jul,177,3,-1,0,no
28,admin.,single,tertiary,no,1773,yes,no,23,jul,275,1,-1,0,no
29,blue-collar,single,secondary,no,-167,yes,no,4,jun,361,1,-1,0,no
31,blue-collar,married,secondary,no,1039,yes,no,28,may,44,7,-1,0,no
31,blue-collar,single,secondary,no,1979,yes,yes,6,may,1205,1,-1,0,yes
57,retired,divorced,tertiary,no,734,no,no,6,aug,1357,4,-1,0,yes
33,management,married,tertiary,no,643,no,no,2,aug,203,3,94,1,no
45,entrepreneur,married,tertiary,no,1752,yes,yes,20,nov,56,2,-1,0,no
28,services,single,secondary,no,3575,yes,no,3,jun,245,1,-1,0,no
50,self-employed,single,secondary,no,0,yes,no,19,nov,590,2,-1,0,no
30,management,married,tertiary,no,10639,no,no,18,aug,75,2,-1,0,no
29,services,married,secondary,no,399,no,no,2,jun,210,1,-1,0,no
52,management,married,tertiary,no,1646,no,yes,9,feb,92,3,-1,0,no
52,blue-collar,married,secondary,no,2087,yes,no,31,aug,267,1,474,1,yes
43,blue-collar,married,secondary,no,704,yes,no,11,may,28,2,306,1,no
56,technician,divorced,primary,no,13,yes,no,5,may,357,2,-1,0,no
36,technician,single,secondary,no,333,no,no,7,aug,44,2,-1,0,no
46,blue-collar,married,secondary,no,2121,yes,no,14,may,160,1,-1,0,no
39,blue-collar,married,secondary,no,123,yes,no,6,jun,165,3,-1,0,no
39,blue-collar,married,primary,no,264,yes,yes,28,jan,32,1,-1,0,no
60,management,married,unknown,no,0,no,no,4,feb,273,1,-1,0,no
33,management,single,tertiary,no,0,no,no,28,aug,13,17,-1,0,no
56,blue-collar,married,secondary,no,1255,yes,no,8,may,145,1,-1,0,no
44,technician,married,secondary,no,2126,no,yes,18,nov,166,1,-1,0,no
43,technician,married,tertiary,no,1201,yes,yes,13,aug,84,3,-1,0,no
30,services,single,secondary,no,193,yes,no,29,jan,326,1,244,2,no
49,admin.,single,secondary,no,7426,no,no,20,nov,65,2,-1,0,no
59,retired,married,primary,no,0,no,no,19,aug,288,2,-1,0,no
33,management,married,tertiary,no,679,no,no,5,aug,1109,2,-1,0,yes
36,admin.,married,secondary,no,4280,no,no,19,jun,227,6,-1,0,no
40,self-employed,married,primary,no,435,yes,yes,3,jun,131,5,-1,0,no
38,technician,married,secondary,no,0,no,no,25,aug,431,5,-1,0,no
26,blue-collar,single,primary,no,17,yes,no,15,may,86,2,367,2,no
51,services,married,primary,no,8806,yes,no,19,may,131,1,-1,0,no
36,services,married,secondary,no,0,yes,no,8,may,346,1,368,1,no
29,student,single,unknown,no,10332,no,no,2,nov,46,3,-1,0,yes
45,blue-collar,single,secondary,yes,0,no,yes,16,jul,154,2,-1,0,no
49,management,married,tertiary,no,2881,no,no,2,mar,120,3,-1,0,yes
32,technician,married,secondary,no,-360,yes,no,6,may,131,2,344,2,no
44,blue-collar,married,primary,no,135,yes,no,20,apr,255,1,-1,0,no
53,blue-collar,married,secondary,no,0,yes,no,7,may,407,2,-1,0,no
52,management,married,tertiary,no,1392,no,no,28,jan,1121,2,205,3,no
35,services,married,secondary,no,5029,yes,yes,2,jun,369,2,-1,0,no
28,services,single,secondary,no,60,no,yes,29,jan,248,1,-1,0,no
28,services,married,secondary,no,38,yes,no,18,may,16,5,355,3,no
31,services,single,secondary,no,211,no,no,29,jan,226,2,-1,0,no
29,student,single,unknown,no,145,no,no,14,aug,105,1,-1,0,no
45,unknown,married,unknown,no,356,no,no,11,aug,212,2,-1,0,no
56,retired,married,secondary,no,0,no,no,2,jun,71,3,-1,0,no
43,management,married,tertiary,no,175,yes,no,17,apr,129,4,337,1,no
31,admin.,married,secondary,no,33,yes,no,5,may,290,2,-1,0,no
44,blue-collar,single,primary,no,287,no,no,29,jan,301,1,-1,0,no
39,admin.,single,secondary,no,2345,yes,no,8,may,491,2,344,2,yes
35,technician,married,secondary,no,0,no,no,14,jul,460,3,-1,0,no
44,blue-collar,married,secondary,no,1,yes,no,7,may,281,2,-1,0,no
25,blue-collar,married,secondary,no,300,yes,yes,19,may,126,3,-1,0,no
33,student,married,secondary,no,1536,no,no,9,nov,262,1,94,2,yes
33,unemployed,married,secondary,yes,-108,yes,yes,19,nov,286,3,-1,0,no
51,retired,married,secondary,no,1295,no,yes,20,jun,288,2,-1,0,no
22,student,single,secondary,no,64,no,no,4,jun,112,1,-1,0,no
54,management,married,tertiary,no,67,yes,no,2,feb,161,3,73,1,no
50,services,married,primary,no,1903,no,no,8,aug,175,2,-1,0,no
41,blue-collar,married,primary,no,8,yes,no,15,jul,155,2,-1,0,no
38,technician,married,secondary,no,508,yes,no,18,nov,722,3,175,2,no
31,admin.,single,secondary,no,626,yes,no,21,may,211,1,-1,0,no
42,management,married,tertiary,no,263,yes,no,7,may,254,1,-1,0,no
47,unemployed,married,secondary,no,2024,no,no,9,jun,169,1,-1,0,no
34,admin.,single,secondary,no,0,yes,no,27,may,197,2,-1,0,no
46,blue-collar,married,primary,no,258,yes,no,27,may,217,1,-1,0,no
32,management,divorced,primary,no,137,yes,no,20,may,13,12,-1,0,no
41,management,married,tertiary,no,-4,yes,no,8,may,72,1,368,1,no
51,blue-collar,married,secondary,no,7180,yes,no,14,may,927,1,-1,0,yes
31,technician,divorced,secondary,no,646,yes,no,30,may,294,3,-1,0,no
56,services,divorced,secondary,no,191,no,no,23,jul,335,3,-1,0,no
46,management,married,tertiary,no,1906,no,no,28,aug,44,6,-1,0,no
37,technician,married,tertiary,no,0,yes,no,17,nov,77,1,-1,0,no
28,blue-collar,single,secondary,no,97,yes,no,7,may,67,1,-1,0,no
27,admin.,married,secondary,no,3,yes,no,23,may,159,5,-1,0,no
49,management,married,tertiary,no,87,no,no,29,jan,165,1,-1,0,no
52,technician,married,secondary,no,234,no,no,17,nov,255,1,-1,0,yes
33,management,married,secondary,yes,879,yes,no,8,may,245,1,-1,0,no
49,technician,single,secondary,no,9131,yes,no,18,aug,532,1,461,5,yes
60,retired,married,primary,no,60,yes,no,5,may,219,1,-1,0,no
48,services,married,primary,no,222,yes,no,11,may,127,2,369,1,no
35,blue-collar,single,secondary,no,470,yes,no,21,may,123,1,-1,0,no
42,technician,married,tertiary,no,1619,no,no,4,aug,148,1,-1,0,no
46,management,married,tertiary,no,740,yes,no,8,may,462,1,359,2,no
39,services,divorced,secondary,no,-388,yes,no,9,jul,205,2,-1,0,no
35,blue-collar,married,secondary,no,154,yes,no,23,may,211,4,-1,0,no
75,retired,married,primary,no,3324,no,no,2,feb,149,1,-1,0,no
50,admin.,married,tertiary,no,843,no,yes,27,may,71,3,-1,0,no
52,management,married,tertiary,no,0,no,no,22,aug,232,2,-1,0,no
46,blue-collar,married,primary,no,776,no,yes,11,jul,76,2,-1,0,no
34,management,married,tertiary,no,2287,yes,no,26,may,895,4,-1,0,yes
46,blue-collar,married,primary,no,-768,yes,no,8,may,194,3,-1,0,no
40,management,married,tertiary,no,5,yes,no,18,nov,219,3,-1,0,no
38,entrepreneur,divorced,secondary,no,36,no,no,18,nov,84,2,-1,0,no
33,services,divorced,secondary,no,991,yes,no,27,may,148,1,-1,0,no
32,housemaid,married,secondary,no,3832,no,no,11,aug,80,3,-1,0,no
32,blue-collar,married,secondary,no,358,no,no,26,may,396,1,-1,0,no
42,self-employed,married,secondary,no,1216,yes,no,23,apr,296,1,521,1,yes
34,management,married,tertiary,no,82,no,no,31,jul,134,5,-1,0,no
32,technician,divorced,secondary,no,-262,yes,no,28,aug,85,24,-1,0,no
50,unknown,single,secondary,no,86,no,no,6,feb,279,8,-1,0,no
41,technician,single,secondary,no,1680,yes,no,2,jun,76,2,-1,0,no
35,admin.,single,secondary,no,1087,no,no,5,feb,110,1,-1,0,no
29,management,single,tertiary,no,1422,yes,yes,20,jun,29,27,-1,0,no
50,housemaid,married,secondary,no,0,yes,no,22,jul,160,1,-1,0,no
53,blue-collar,married,secondary,no,1852,yes,no,29,may,134,4,-1,0,no
45,blue-collar,married,secondary,no,726,yes,no,31,jul,175,6,-1,0,no
37,technician,single,tertiary,no,197,no,no,15,feb,531,1,91,2,yes
40,blue-collar,married,secondary,no,679,yes,no,17,apr,642,2,304,1,no
47,technician,married,primary,no,1375,yes,yes,2,jun,218,2,-1,0,no
59,retired,married,primary,yes,-1,no,no,5,aug,229,2,-1,0,no
32,technician,divorced,secondary,no,202,yes,no,4,feb,429,1,201,1,no
51,technician,married,secondary,no,500,yes,no,20,nov,26,6,-1,0,no
32,management,single,tertiary,no,2915,no,no,8,sep,519,1,131,2,yes
38,entrepreneur,married,secondary,no,680,yes,no,19,may,144,2,-1,0,no
61,management,married,tertiary,no,7935,no,no,26,aug,427,17,-1,0,no
48,management,married,tertiary,no,308,yes,no,14,jul,125,5,-1,0,no
31,management,single,tertiary,no,0,no,no,21,aug,243,2,-1,0,no
51,housemaid,married,unknown,no,21244,no,yes,4,aug,166,2,-1,0,no
27,student,single,tertiary,no,5741,no,no,22,feb,368,1,185,2,no
31,student,single,secondary,no,3511,no,no,6,oct,311,1,96,1,yes
61,retired,married,secondary,no,569,no,no,4,aug,219,1,-1,0,yes
30,blue-collar,single,secondary,yes,4,yes,no,23,may,84,3,-1,0,no
34,management,married,tertiary,no,1666,no,no,11,aug,36,4,-1,0,no
54,management,married,tertiary,no,1464,no,no,2,oct,194,2,94,1,yes
24,blue-collar,single,secondary,no,1857,yes,no,8,oct,147,1,92,5,yes
36,entrepreneur,single,secondary,no,475,no,no,25,jul,141,3,-1,0,no
53,technician,married,secondary,no,87,yes,no,27,may,183,9,-1,0,no
31,technician,married,secondary,no,4,yes,no,17,apr,234,2,-1,0,no
45,blue-collar,married,primary,no,1251,no,yes,21,aug,126,4,-1,0,no
44,technician,married,tertiary,no,1818,yes,yes,3,feb,508,1,92,4,yes
38,technician,single,secondary,no,1211,yes,no,14,may,498,1,358,1,no
26,unemployed,single,primary,no,1213,no,no,29,jan,685,1,-1,0,no
27,management,single,tertiary,no,948,yes,no,12,mar,121,2,207,1,no
59,blue-collar,single,secondary,no,12270,no,no,20,nov,180,2,-1,0,no
58,management,divorced,tertiary,no,5701,no,no,14,aug,92,3,106,2,no
40,services,married,secondary,no,28,no,no,17,nov,48,1,-1,0,no
50,blue-collar,married,secondary,no,160,yes,no,13,may,334,1,-1,0,no
33,admin.,single,secondary,no,-281,yes,yes,20,nov,282,1,-1,0,no
44,services,divorced,secondary,no,608,yes,yes,18,jun,19,30,-1,0,no
54,blue-collar,married,secondary,no,0,no,yes,16,jul,156,1,-1,0,no
49,blue-collar,married,primary,no,352,yes,no,9,may,188,2,-1,0,no
40,blue-collar,married,primary,no,0,yes,no,21,jul,1080,4,-1,0,yes
50,technician,divorced,secondary,no,0,no,no,29,sep,159,1,120,2,yes
59,technician,married,secondary,no,7766,yes,no,25,feb,1422,1,461,1,yes
