Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,class
131598,12,Launceston,12.9,20.5,9,,,NNW,39,NW,NNW,11,15,91,83,998.8,995.2,,,14.5,18.7,Yes,3.6,Yes
27512,10,Richmond,9.9,30.3,0,,,ENE,30,,ENE,0,13,63,25,1024.3,1020.7,,,19.1,29.6,No,0,No
137147,12,Darwin,25.3,32.8,24.4,5.2,5.9,NW,35,WNW,NNW,7,17,73,64,1007,1005.2,7,7,30.1,32,Yes,8.8,Yes
57225,5,Bendigo,8,19,0.2,1,,WNW,20,SSE,WNW,6,11,79,48,1023.5,1021,3,1,14.5,18.6,No,0,No
27603,1,Richmond,19.6,28.7,0,1.3,,NE,26,,NE,0,9,70,55,1017.7,1014.2,,,22.4,27,No,0,No
38207,9,WaggaWagga,-0.3,17.1,0,4.4,9,SSW,37,S,SSW,11,20,53,40,1030.2,1026.4,1,4,9.5,15.3,No,0,No
138085,9,Darwin,18.6,31,0,7.2,11,N,31,ENE,NNW,9,20,65,44,1015.6,1011.1,2,3,25.4,29.7,No,0,No
9613,11,CoffsHarbour,17.7,23.3,11.6,2.8,3.3,SSW,50,S,SSW,15,35,85,81,1016.8,1019,6,8,21.1,19.8,Yes,4.4,Yes
40124,5,Williamtown,11.6,20.7,3.8,2.2,2.3,W,22,NW,SSE,13,7,88,60,1028.7,1026.7,6,2,14.6,19.3,Yes,0,No
47688,4,Canberra,4.1,21.3,0,,,NE,26,SW,NNW,6,15,73,34,1026.9,1023.4,,1,13.6,21,No,0,No
38925,4,Williamtown,16.7,22.7,4,5,5.9,SSE,61,SE,SE,30,31,75,60,1020.9,1019,7,3,18.8,21,Yes,2,Yes
66114,7,Melbourne,8.8,13.2,1,1.8,3.2,SW,41,SW,SSW,17,19,80,77,1021.8,1021.1,7,7,9.2,11,No,0,No
134093,4,AliceSprings,10.5,29.5,0,8.6,11,ENE,39,E,SSE,7,20,37,23,1018.4,1014,0,1,21.8,28.6,No,0,No
69942,1,Mildura,17.9,39.3,0,11.6,13.3,NW,43,NNE,N,17,19,30,7,1016,1013.6,0,0,26.4,37.4,No,0,No
126842,12,Hobart,10.2,19.8,0,5.8,7.5,NW,37,NNW,ESE,20,22,55,77,1005.1,1005.1,6,7,16,16.1,No,2.6,Yes
26925,1,Richmond,16.6,32.2,0,,,SE,39,E,SSE,7,26,72,56,1003.7,1001.6,,,24.3,28.6,No,0,No
88929,12,GoldCoast,20.1,28.5,0,,,SE,46,S,SE,26,35,41,68,1007.1,1004.7,,,27.2,26.7,No,0,No
85274,1,Cairns,24.4,29.4,46.2,5.6,1.5,SE,65,SSE,SSE,28,37,84,90,1001.3,998,8,8,27.8,26.4,Yes,20.4,Yes
54659,9,Ballarat,6,25.4,0,,,NNW,115,NNE,N,44,41,56,31,1008.3,999.8,5,1,15.5,24.4,No,4.4,Yes
9681,1,CoffsHarbour,22.9,28.1,0,7.6,12.4,NE,56,NNE,NNE,24,39,70,66,1013.8,1012.7,0,1,26.1,27.5,No,0,No
9555,9,CoffsHarbour,14.5,22,2.8,2.6,3.6,SW,43,SW,ESE,20,9,66,67,1026.3,1022.1,7,5,17.4,19.8,Yes,0,No
13829,9,Moree,3.9,24.2,0,,,SSW,43,ENE,SW,9,15,22,12,1022.6,1018.5,,,17.7,23.4,No,0,No
52260,8,MountGinini,-4.6,-0.4,1.8,,,SSE,43,SSE,SSW,19,15,97,97,,,,,-2,-0.9,Yes,0,No
84736,2,Brisbane,19.9,32,0,9,12.1,ENE,26,SE,ENE,7,15,55,44,1018.9,1015.4,1,1,27.5,30.2,No,0,No
116704,9,PerthAirport,14.2,18,10.2,4.4,3.1,WNW,63,WNW,WSW,35,37,94,75,1006.2,1011.3,8,2,16.4,15.6,Yes,6,Yes
88311,3,GoldCoast,20.7,27.3,1,,,SE,57,SSE,SE,35,35,83,61,1022.6,1021.5,,,23.7,26.8,No,0.2,No
32606,11,Sydney,16.9,24.6,10.2,2.8,10.7,E,28,W,E,7,19,71,62,1009.4,1007,6,2,20,23.4,Yes,0,No
9486,7,CoffsHarbour,5.4,19.8,0,2,9.9,SW,44,NNW,SW,9,20,49,26,1015.9,1015.3,1,1,15.4,19.3,No,0,No
20833,8,NorfolkIsland,12.5,18.2,0,3.2,7.7,SE,37,SSE,SE,15,22,67,57,1021.7,1019.5,6,3,16.7,17.1,No,0,No
113294,5,PearceRAAF,16.4,21.6,10,,4,W,87,N,NNW,28,54,84,59,996.9,992.6,6,6,17.8,18.5,Yes,22,Yes
84639,11,Brisbane,17.9,28.3,0,9.2,9.7,E,35,SE,SE,13,17,51,53,1022.8,1020.9,3,2,24.3,25.3,No,0,No
47408,6,Canberra,-4.7,12,0,,,N,31,,NNW,0,17,94,50,1025.6,1024.7,,,-0.7,11.5,No,0.2,No
98554,7,MountGambier,2.9,11.3,0,1,0.9,N,35,N,N,11,20,94,83,1026.7,1022.6,7,7,6.3,11.3,No,1.2,Yes
135023,1,AliceSprings,19.7,40.3,0,15.8,10.6,N,41,N,SW,31,15,10,7,1008.3,1003.6,1,5,33.8,39.2,No,0,No
39520,12,Williamtown,9.4,28.8,0,7.6,13.5,NW,52,WNW,WNW,24,28,35,21,1010.8,1009.1,0,1,21.5,27.3,No,0,No
96923,6,Adelaide,2.5,17.2,0,,,NNE,20,NW,,2,0,70,40,1037,1033.9,,,8.6,17,No,0,No
35511,7,SydneyAirport,8.3,18.4,0,4.2,10,WNW,35,WNW,SSE,17,15,53,57,1023,1020.2,1,3,12.6,16.5,No,0,No
127829,9,Hobart,7.9,13.3,1.4,1.6,6.8,SSW,46,SW,S,22,24,63,68,998.3,999.4,,,9.9,10.5,Yes,1.4,Yes
72883,5,Portland,9.6,15.1,0.6,0.8,1.3,S,22,SSE,S,7,11,80,74,1033.1,1031.3,6,6,12.7,14,No,0.4,No
81127,12,Dartmoor,13.4,34.5,0,7.8,9.9,ESE,48,ESE,ESE,15,31,69,35,1018.7,1015.7,,,19.1,31.1,No,0,No
2399,10,Albury,8.6,27.5,0,,,NW,22,S,SE,6,11,64,40,1026.9,1024.1,,,15.8,26.2,No,0,No
86179,8,Cairns,15.8,28.7,0,5.2,9.6,ENE,31,S,ENE,17,24,66,55,1016.7,1012.7,1,3,23.4,27,No,0,No
101784,3,Nuriootpa,11.8,20.4,3,4.2,6.9,WSW,50,W,WSW,22,28,84,46,1010.6,1011,6,7,13.4,18.7,Yes,1.5,Yes
42318,9,Wollongong,10.6,18.1,0,,,S,65,SW,WSW,15,24,51,37,1013.1,1011.2,,3,15,16.5,No,1.2,Yes
32802,5,Sydney,11.6,21.4,0,5.6,9.6,WSW,33,W,E,22,11,60,43,1021.3,1018.9,1,0,14,19.7,No,0,No
132451,4,Launceston,12.1,20.2,0,,,NNW,50,NNW,NNW,17,22,83,56,,,8,3,16.6,18.9,No,0,No
135696,11,AliceSprings,14.7,36,0,,,SSE,39,E,SE,20,20,15,12,1015.2,1011,,4,28.8,33.5,No,0,No
110324,10,Witchcliffe,7.5,28.9,0,,,NNW,28,ENE,W,9,15,49,29,1019.7,1016.1,,,21.1,26.8,No,0,No
122342,4,SalmonGums,12.3,24.9,0,,,SSE,35,W,S,17,22,67,63,,,,,19.3,20.4,No,0,No
123314,12,SalmonGums,17.6,40.5,0,,,N,46,N,E,26,13,15,8,,,,,33,39.3,No,0,No
100955,10,Nuriootpa,8.5,17.8,0.8,2,5.2,WNW,33,W,W,9,20,93,59,1016.9,1014.9,8,7,11.9,17.2,No,0.4,No
49,1,Albury,18.6,39.9,0,,,NNW,61,SSE,WNW,9,20,36,21,1010.1,1004.8,,,26.8,37.7,No,0.8,No
52077,1,MountGinini,17.4,29.8,0,,,ESE,46,NW,SW,20,9,49,34,,,,,21,28,No,0,No
76934,4,Watsonia,6.2,21.3,0,2.4,9.3,WSW,50,N,WSW,7,22,100,48,1021.6,1017.8,1,6,11.9,19.2,No,1.4,Yes
90187,8,GoldCoast,17.7,27.1,5,,,NE,48,NNW,NNE,17,26,92,70,1018.7,1015.6,,,20.3,24.2,Yes,0,No
6712,2,Cobar,19.4,33.1,0,5.8,,ENE,50,E,ENE,20,15,64,40,1016.9,1015.3,2,7,23.5,30.5,No,0,No
33497,10,SydneyAirport,12.5,26.7,0.2,3.8,12.1,NE,37,NW,ENE,15,24,64,39,1018.1,1014.7,1,5,18.8,24,No,0,No
68746,7,Mildura,2.8,14,2.2,1,7.1,S,26,S,SSE,9,15,99,56,1030.9,1029.8,0,6,5.6,13.5,Yes,0,No
123632,11,SalmonGums,5.3,23.8,0,,,S,46,SW,SSW,17,28,44,35,,,,,17.7,20.9,No,0,No
13354,4,Moree,5.4,23.4,0,5.6,,SW,37,SSW,SW,9,19,53,21,1022.1,1019.6,0,0,15,22.7,No,0,No
116037,10,PerthAirport,12,33.9,0,5.6,11.4,NNE,46,NNE,NNE,24,24,15,11,1017.5,1013.2,0,0,25.8,33.6,No,0,No
108890,3,Albany,11.2,21.8,0,,,,,SW,,6,,85,,1011.8,1008.3,0,,17.1,,No,1.6,Yes
89297,1,GoldCoast,22.6,26.9,108.2,,,ENE,98,ENE,NNE,72,39,92,100,1000.2,999.1,,,24.3,24.2,Yes,73.2,Yes
85649,2,Cairns,24.1,29.8,28.2,,0,,,NNW,WNW,30,30,86,100,1003.2,1004.4,,8,26.8,23.9,Yes,268.6,Yes
12704,5,Moree,7.3,23.9,0,4.4,10.6,SW,39,SW,SSE,7,17,61,25,1019.5,1016.8,0,1,15.3,23.8,No,0,No
38839,1,Williamtown,18.6,23.5,10.4,12.8,0,S,57,S,SSE,22,26,72,68,1018.2,1017.6,7,7,21,22.1,Yes,1,No
8582,7,Cobar,3,14.6,0.2,,,N,30,ENE,NNE,13,11,88,59,1019.9,1014.1,8,,6.3,14.1,No,1.2,Yes
68128,5,Melbourne,6.2,20.5,0,1.8,8.2,NNW,35,NE,N,9,17,82,47,1028.8,1023.8,5,6,9.8,19.7,No,0.2,No
82478,9,Brisbane,12.1,24.8,0,3.6,9.9,NE,26,WSW,NE,4,13,63,52,1024.4,1019.4,1,4,19,22.9,No,0,No
98951,8,MountGambier,4.5,16.9,0.2,1.4,10,E,35,E,ESE,20,9,83,56,1029,1025.1,5,1,11.4,16.5,No,0,No
125565,5,Walpole,16,21.1,0.6,,,NNE,43,NNW,NW,13,17,99,72,1005.2,1001.8,,,19.1,20.6,No,7,Yes
81628,4,Dartmoor,15,17.8,22.8,,,NW,22,NW,W,13,9,97,92,1019.5,1018.8,,,16.8,17.1,Yes,0.6,No
135911,6,AliceSprings,2.4,23.2,0,,,ENE,31,NNW,ESE,7,13,53,30,1024.8,1021.3,,,12.1,22.4,No,0,No
64054,9,MelbourneAirport,1.5,18.4,0,2.2,8.5,SSE,33,N,S,15,22,73,58,1024.7,1021.6,7,7,11.5,14.9,No,0,No
87764,4,Cairns,23.5,29.1,7.4,,,SE,48,SSE,SE,22,30,78,89,1015.6,1012.3,1,8,27.4,25.5,Yes,6,Yes
101880,6,Nuriootpa,7.7,15.2,0.2,1.4,2.3,W,50,NW,W,19,33,89,81,1015,1014,8,6,11.1,13.7,No,7,Yes
99388,11,MountGambier,12.4,16.5,1.6,1.8,3.7,WSW,39,SW,SW,17,26,96,64,1013.3,1014.2,8,7,12.6,15,Yes,0,No
47421,7,Canberra,7.8,13.4,9.8,,,NW,50,N,NW,19,35,88,71,1014.3,1010.2,8,1,9.8,13,Yes,0.8,No
136349,9,Darwin,22.9,32.7,0,7.6,11.1,N,37,ESE,NNW,11,24,67,58,1013.9,1010,3,2,27.6,30.4,No,0,No
69738,7,Mildura,4.3,17,0,3.8,7.7,WNW,41,NW,WNW,13,19,78,46,1022.3,1021.1,1,6,8.4,15.3,No,1,No
73834,1,Portland,14.7,19.7,0.6,11.2,10,SE,31,S,S,11,17,99,56,1017.3,1018.2,8,1,15,18.5,No,0.2,No
136643,6,Darwin,21,32.8,0,7.4,8.4,ESE,41,SE,ESE,24,24,62,41,1015.5,1011.4,6,5,23.6,32.1,No,0,No
16934,5,Newcastle,9.8,20.8,0,,,,,NW,NW,19,9,57,45,,,0,0,14,20,No,0,No
95634,10,Adelaide,8.6,16.8,0.4,4.6,10.6,SSW,46,SSW,SW,15,22,48,41,1026.4,1026.7,,,12.3,16.4,No,0,No
13035,4,Moree,16,29.9,0,7.6,10.6,NNE,33,NNE,NW,20,9,56,36,1020.7,1015.5,0,5,22.4,28.9,No,0,No
94277,9,Adelaide,6.5,16.9,0.6,13.4,10.7,NNW,28,N,SSW,9,9,59,38,1024.6,1021.2,,,12.9,15.5,No,0,No
54042,12,Ballarat,4.8,21,0,,,SW,35,SSE,W,20,19,67,32,1019.6,1017.5,4,,11.5,19.6,No,0,No
66398,4,Melbourne,14,19.1,0,2.2,0.8,SW,30,SSW,SSE,15,19,68,73,1024.8,1024.2,7,7,16,17.3,No,0,No
97557,8,MountGambier,7.6,11.9,15,0.8,3.5,SSW,50,S,SW,15,30,97,70,1017,1016.8,8,5,7.7,8.7,Yes,3.8,Yes
134236,9,AliceSprings,7.7,22.7,0,7.6,11.3,S,41,SSE,SSE,28,24,23,19,1023.6,1020.3,1,0,16.9,21.3,No,0,No
51127,12,MountGinini,7.3,23.5,0.2,,,W,31,NW,W,13,13,78,38,,,,,13.7,21.5,No,0.2,No
24894,9,Penrith,5.8,22,0.2,,,S,33,W,WSW,15,11,35,24,,,,,16.1,21.4,No,0,No
17885,7,NorahHead,9.8,15.4,20.6,,,SSE,56,WSW,SSW,20,33,82,76,1018.2,1018.3,,,11.1,14.8,Yes,0,No
42957,8,Wollongong,13.1,24.4,0,,,NW,102,N,NW,19,37,46,41,1005.2,1001.5,,,18.2,19.5,No,1.2,Yes
45803,11,Canberra,15.3,21,26.6,9,2,,,,,,,87,89,1010.3,1010.4,8,8,19.6,18,Yes,13.8,Yes
106079,3,Albany,9.1,21.2,0.2,2.4,10.5,,,NNE,SW,4,24,87,62,1015.7,1012.9,1,6,12.4,20.3,No,0,No
3741,2,BadgerysCreek,14.2,27.4,0,,,ESE,33,WSW,ESE,7,20,68,52,1020.1,1018.7,,,20.5,25.2,No,0,No
58638,6,Bendigo,6.6,12.6,0,,,SE,20,S,SE,4,7,71,66,1032.7,1029.7,8,3,9.4,11,No,0,No
114131,11,PearceRAAF,16.2,30.2,0,,12.6,SW,39,SE,WSW,9,26,52,42,1014.5,1013.1,,,23.5,28.3,No,0,No
42837,4,Wollongong,18.4,24.9,0,,,N,33,SSW,NNE,4,15,60,73,1013.4,1010.5,,,22.3,23.9,No,0,No
114543,1,PearceRAAF,,34.9,,,9.2,E,61,ENE,WNW,26,15,43,23,1010.6,1006,,7,23.9,33.2,,0,No
75817,3,Watsonia,11.9,20.5,1.2,3.4,6.4,SSW,30,WNW,SSW,11,13,65,54,1016.5,1016.1,7,7,15.5,19.4,Yes,0,No
135750,1,AliceSprings,22.7,28.6,,,,SE,31,E,SSE,15,15,63,46,1006.5,1005.5,7,7,26.1,28,,0.2,No
76115,12,Watsonia,14.4,38,0,7.6,12.3,NE,31,NNE,N,7,11,72,19,1021.8,1015.6,0,1,20,36.1,No,0,No
11101,5,CoffsHarbour,13.5,20.7,0,,,WSW,31,SW,S,15,11,52,50,1018.9,1015.8,1,,18,20.1,No,0,No
93082,5,Townsville,19.3,31.3,0,7.4,10.6,NE,35,SSE,ENE,19,9,31,27,1016.2,1011.4,1,0,26.2,29.4,No,0,No
74972,5,Portland,7.6,21.3,1.2,3,7.7,N,61,N,N,20,20,83,55,1012.2,1004.5,7,8,12.1,20.5,Yes,10.2,Yes
140207,3,Katherine,24,37.5,1.4,6.8,,E,31,SSE,WNW,4,7,81,,1010.3,1005.8,3,,27.5,,Yes,2,Yes
111955,1,PearceRAAF,15.7,31.8,0,,13,SW,46,ESE,SSW,24,20,50,24,1018,1014.2,0,1,18.8,31.2,No,0,No
103171,7,Woomera,6.6,15.8,0,5,8.2,WSW,57,WSW,W,20,28,81,54,1014.3,1012.6,1,6,9.3,14,No,0.4,No
42900,6,Wollongong,11.6,17,0,,,SSW,50,SW,WSW,22,13,54,47,1014,1011.7,,,13.8,16.9,No,0,No
55187,4,Ballarat,12.4,17,0,,,N,37,SSW,W,15,24,98,54,1015.7,1016.4,8,1,12.4,15.8,No,0,No
18907,7,NorahHead,14.3,18.8,1.2,,,N,44,N,N,26,30,90,85,1012.5,1009.7,,,16.1,17.4,Yes,1.6,Yes
138623,2,Darwin,27.4,35.3,0,7,9.9,NNW,30,ENE,N,9,19,75,62,1013,1009,8,2,29.4,33.3,No,0,No
109086,4,Witchcliffe,8.9,20.1,0,,,SSE,46,E,SSE,13,24,59,51,1022.4,1019.3,,,14.6,18.8,No,0,No
78569,12,Watsonia,12.5,34.6,0,8.6,10.7,NW,35,NNW,N,9,15,80,25,1015.1,1010.1,0,4,16.6,32.5,No,0.8,No
66264,12,Melbourne,11.5,29.9,0,6.8,12.7,N,41,NNE,N,11,13,62,22,1021.3,1017.6,1,1,16.8,27.6,No,0,No
20336,9,NorahHead,12.2,20.6,0,,,NE,33,S,NE,4,24,61,65,1021.9,1018.1,,,18.9,18.6,No,0,No
48959,4,Tuggeranong,1.2,15.8,0,,,SSE,30,SSW,S,19,13,74,54,1022.3,1021.3,,,10.9,14.2,No,0,No
119473,7,Perth,9.6,20.3,0.4,2,5,WSW,30,NNE,NW,7,15,81,54,1022.3,1019.3,7,5,12.7,19.4,No,11.4,Yes
50860,3,MountGinini,3.6,11.5,0.8,,,,,,W,,22,,45,,,,,,11,No,0,No
9705,2,CoffsHarbour,20.3,29.9,0,5.8,9.2,NNE,48,NE,NNE,13,35,85,68,1013.8,1010.4,6,1,24.4,28.1,No,0,No
8257,8,Cobar,4,18.6,0,4,,WSW,33,W,WNW,7,13,46,25,1016.5,1013,1,1,12.3,18.3,No,0,No
91776,8,Townsville,11,26.2,0,6.2,10.9,NE,43,SSW,ENE,17,35,23,41,1017.3,1014.1,5,5,20.9,23.5,No,0,No
131542,10,Launceston,9.3,16.9,0,,,NNW,37,N,NW,19,17,81,76,1007.5,1003.3,,,14.5,16.4,No,0.6,No
5619,7,BadgerysCreek,13.1,17.1,3.2,,,W,65,WNW,W,31,31,45,36,1003.9,1004.2,,,13.8,16.1,Yes,0,No
487,4,Albury,14.1,18.6,0.2,,,WNW,22,NE,NE,6,11,84,79,1011.6,1009,8,8,16.7,18.3,No,7,Yes
105295,8,Woomera,7.1,18.2,0,7.2,,WNW,33,W,SW,9,19,79,46,1026.9,1024.3,1,4,10.8,17.5,No,0,No
65433,8,MelbourneAirport,4.9,20.1,0,2,9.6,N,85,N,NNE,26,35,73,54,1018.6,1013.4,1,6,13.5,18.8,No,0,No
19778,2,NorahHead,20.3,28.9,0,,,NE,22,,N,0,9,79,78,1021.2,1019.5,,,23.1,24.5,No,0,No
97399,2,MountGambier,16.2,23.3,0,8,2.7,SSE,57,SSE,SSE,28,41,69,63,1020.8,1020.9,7,7,17.6,19.3,No,0,No
17793,4,NorahHead,17.4,28.2,0.2,,,WNW,33,WNW,NW,9,15,65,36,1011.3,1007.5,,,22.3,27.8,No,0,No
129303,12,Hobart,12.1,24.3,0,6.6,9.1,S,39,NNW,ESE,17,20,56,54,1017.6,1016.7,2,5,19.7,21.8,No,0,No
23936,11,Penrith,,23,,,,SSW,24,SW,S,11,11,81,71,,,,,17.9,20.9,,0.4,No
43720,9,Wollongong,8.9,14.4,1.4,,,SSW,65,SW,SW,39,31,65,68,1027.1,1025.6,8,8,11,13.3,Yes,7.2,Yes
114367,7,PearceRAAF,8,15.2,7.4,,9.4,SW,30,SE,S,9,15,69,48,1023.2,1022.7,,,11.2,14.9,Yes,0,No
74081,9,Portland,8.1,13.7,1.8,5.2,9,W,63,WNW,WSW,35,28,74,79,1007.1,1008.3,8,8,11.5,11.8,Yes,7.2,Yes
77397,10,Watsonia,9,16.4,1,5.6,4.7,NNW,78,N,NW,30,28,60,84,1007.1,1001.2,7,7,11.7,13.8,No,2.2,Yes
121288,1,SalmonGums,21.4,35,0.2,,,S,54,SSW,SSW,22,26,47,34,,,,,28.2,31.6,No,0.4,No
137491,11,Darwin,26.3,33.1,0,6.6,8.7,E,56,NW,WNW,20,26,72,59,1010.7,1006.8,6,3,30.1,32.8,No,0.8,No
13904,12,Moree,21.6,35.2,0,,,NNE,48,NE,NNE,31,19,52,,1016.2,1012.3,8,8,24.7,32.9,No,0,No
112255,12,PearceRAAF,14.7,32.6,0,,13,SSW,48,E,SSW,17,13,38,11,1019,1015.1,,,21.5,31.5,No,0,No
51,1,Albury,24.4,34,0.6,,,NW,98,N,NNW,26,48,60,39,1005.3,997.8,4,1,26.1,33.1,No,6.4,Yes
15673,8,Newcastle,7.7,17.7,2,,,,,NW,,2,,65,,,,0,,13.3,,Yes,0,No
98539,7,MountGambier,1.3,12.6,0.2,0.6,9.1,N,33,NNE,N,13,15,93,58,1030.6,1028.8,0,5,4.6,11.7,No,0,No
100408,3,Nuriootpa,8.1,18.4,0,10.4,5.3,SSE,39,SSW,SSE,6,20,67,46,1030.3,1030.1,4,8,13.2,16.2,No,0,No
31227,11,Sydney,19.9,27,1.2,2.4,8.3,NE,43,ESE,NE,6,20,71,63,1016.5,1013.6,6,2,23.6,26.2,Yes,0,No
66677,1,Melbourne,15.3,22.5,0,4.2,6.6,S,35,SSW,S,17,24,60,54,1012.5,1013.2,7,5,16.6,19.7,No,0,No
87645,11,Cairns,23.4,33.1,,,,E,37,ESE,E,20,24,59,44,1011.3,1008.4,,,29.6,31.7,,0,No
26114,4,Penrith,14.7,26.6,0,,,ESE,20,S,NNW,11,6,63,45,,,,,20.8,26.1,No,0.2,No
18997,10,NorahHead,9.3,15.8,0.4,,,S,78,WNW,SSW,11,59,55,71,1007.2,1008.9,,,12.6,13.9,No,3.8,Yes
63284,7,MelbourneAirport,6.2,12.7,1,1.2,1,W,31,W,SW,19,19,74,66,1030.4,1030.3,5,7,9.1,12.4,No,0,No
31357,6,Sydney,11.7,20.1,0,1.6,2.3,NNW,26,W,NNE,15,6,61,59,1022.8,1020,7,8,14.9,19.2,No,0,No
118001,4,Perth,13.4,30.1,0,4,10.5,SSW,31,SE,W,4,15,53,34,1009.4,1005.7,1,1,21.9,28.4,No,0,No
64052,9,MelbourneAirport,8.7,15.2,0.6,3.8,5.2,WSW,61,W,WSW,31,33,68,63,1016.9,1017.5,7,7,12.1,13.8,No,0.4,No
53268,5,MountGinini,4.5,10.7,0,,,W,63,W,W,22,28,98,62,,,,,6.9,8.8,No,0,No
100059,3,Nuriootpa,,26.7,0,3.6,10.8,WNW,33,ENE,WSW,7,20,64,44,1016.2,1015.5,0,4,18.5,25.9,No,0,No
20297,8,NorahHead,10,21.7,0,,,NNE,39,NNW,NNE,7,22,73,57,1023.1,1018.4,,,14.4,18.4,No,0,No
107548,6,Albany,12.6,20.7,0,1.8,7.8,,,NW,W,6,31,84,66,1031.3,1027.9,2,7,14,19,No,0,No
26052,2,Penrith,18.7,24.9,1,,,SSE,44,SSW,S,15,20,90,64,,,,,20.2,23.4,No,0,No
70094,6,Mildura,8,13.3,0.4,5.4,3.7,WNW,57,NW,WSW,26,20,74,53,1002.2,1002.6,6,5,9.4,12.9,No,1.2,Yes
21017,2,NorfolkIsland,19.7,26,7,7.2,9.1,E,74,E,E,41,41,79,65,1017.1,1015.4,6,5,23.1,25,Yes,0.2,No
14663,4,Moree,13.3,27.7,0,,,ENE,35,NE,E,28,9,63,36,1020.2,1016.6,,1,21,27.1,No,0,No
61711,8,Sale,4.5,17,0.2,,,E,30,ENE,E,9,22,100,56,1029.8,1027.7,8,0,7.2,16.6,No,0.2,No
29487,6,Richmond,9.3,17.4,0.2,,,S,15,ENE,S,2,7,98,65,1026,1023.7,8,,12.6,16.9,No,0,No
127306,3,Hobart,14.9,29.8,0,3,8.5,NW,50,WSW,NNW,9,22,63,28,1014.4,1009.5,5,3,19.4,29.5,No,0,No
30165,11,Sydney,18.1,23.1,0,11.8,3.9,,,SSW,S,19,33,55,61,1008.1,1009.2,4,7,21.2,19.6,No,4.4,Yes
40327,1,Williamtown,14.6,34.9,0,,,ENE,41,NNE,ENE,15,24,57,38,1013.4,1009.4,,,24.3,32.4,No,0,No
49967,4,Tuggeranong,4.7,21.4,0,,,N,30,WSW,NW,6,9,78,44,1023.6,1018.3,,,12.1,20.9,No,0,No
59516,11,Bendigo,9.9,17.9,12.8,,,SSW,52,SSW,SW,30,28,58,49,1009.8,1012.4,,7,12.6,16.7,Yes,0,No
45773,10,Canberra,2.3,23.2,0,,,E,39,S,SE,28,9,54,33,1021.6,1018.2,,2,12.5,21.6,No,0,No
96831,3,Adelaide,23,38.6,0,,,W,26,NE,WSW,7,15,23,14,1017.7,1016.4,,,30.9,38.1,No,0,No
59141,11,Bendigo,8.3,25.1,0,,,SSE,35,SSE,SSW,17,13,51,23,1017.7,1014.8,,,13.1,23.6,No,0,No
2464,12,Albury,17,30.3,0,,,N,43,SE,SW,17,11,53,36,1020.6,1016.8,,8,21.2,28.1,No,0,No
14088,8,Moree,4.2,19.7,0,3,6.9,WSW,20,,SW,0,13,96,41,1024,1020.4,8,1,9.7,19.4,No,1,No
92712,5,Townsville,21.3,27.6,0,8.6,10.3,SW,52,SSW,WSW,35,22,30,24,1012.5,1008.4,3,5,22.8,27.1,No,0,No
136059,11,Darwin,25.6,35,0,7.4,8.7,WSW,28,SSE,W,7,13,73,46,1009.7,1005.3,4,5,28,34,No,0,No
131074,4,Launceston,4.5,18.7,0,,,NNW,26,NE,NNW,4,13,89,60,1018.9,1015.4,,,9.6,17.3,No,0,No
117062,9,PerthAirport,7.4,20.6,0,5.2,11.1,ESE,41,E,SE,15,17,44,27,1030.9,1026.9,0,0,13.3,20.5,No,0,No
15219,3,Newcastle,18.4,23.2,31.4,,,,,SE,SE,11,22,92,71,,,7,7,19.7,22.2,Yes,0,No
117950,3,Perth,21.7,33,0.2,8.2,9.7,NE,39,NNE,W,7,13,62,49,1005.7,1002.5,4,6,25.3,30.8,No,0.2,No
54216,5,Ballarat,8.9,11.9,0.8,,,NNE,44,NNE,NNE,13,24,96,96,1015.5,1011,7,7,10.5,11.4,No,8.4,Yes
62715,6,Sale,2.8,15.6,0,,,,,WNW,WSW,11,17,92,71,1025.1,1020.9,,,6.9,14.9,No,4,Yes
11836,5,CoffsHarbour,14.8,21.1,1.8,,,WSW,26,WSW,WSW,13,9,77,70,1024.7,1022.2,7,7,19,20.6,Yes,31.1,Yes
6132,7,Cobar,7.7,15.6,0.2,1.2,5.5,WNW,28,NNW,W,6,15,95,46,1011.6,1009.7,7,7,9.8,14,No,0,No
19885,6,NorahHead,11.8,19.8,0,,,N,35,NNW,N,7,28,80,66,1029.2,1024.5,,,16.1,18.8,No,0,No
5925,6,BadgerysCreek,5.5,20.7,0.2,,,SE,22,,E,0,11,100,53,1025.4,1023.7,,,10.4,19.9,No,0.2,No
132906,12,AliceSprings,15.7,36.3,0,9.8,13.4,W,35,NE,W,9,9,18,11,1009.3,1004.9,0,0,29.2,36,No,0,No
5160,4,BadgerysCreek,10.4,27.3,0,,,WSW,50,,NNE,0,7,87,43,1025,1021.1,,,17.1,26.1,No,7,Yes
5627,7,BadgerysCreek,6.1,20.6,0,,,S,20,N,SW,4,9,100,42,1018.2,1015.3,,,9.2,19.9,No,0,No
96888,4,Adelaide,12,17.4,3.8,,,S,20,N,SW,6,11,96,66,1029.1,1027,,,13.8,17.1,Yes,2.8,Yes
